article_id,title,published_at,source,category_name,reporter_name,lead,body_content
5562239,"6 Potret Pembangunan Rumah Baru Harvey Moeis dan Sandra Dewi, Mewah Banget",2024-03-29 12:15:56,https://www.liputan6.com/hot/read/5562239/6-potret-pembangunan-rumah-baru-harvey-moeis-dan-sandra-dewi-mewah-banget,Hot,Novita Ayuningtyas,Pembangunan rumah baru Harvey Moeis dan Sandra Dewi telah dilakukan sejak 2022.,"Sandra Dewi dan sang suami, Harvey Moeis sebelumnya diketahui tengah membangun rumah baru. Bahkan, melalui media sosial, Sandra Dewi sempat mengunggah momen memperlihatkan proses pembangunan rumah barunya.     Bahkan, dalam video yang diunggah pada 2022 tersebut, Sandra Dewi dan suami telah melakukan pemberkatan. Proses pembangunan rumah baru Sandra Dewi pun membutuhkan waktu cukup lama. Bahkan, dirinya menyebutkan jika proses pembangunan membutuhkan waktu sekitar 2 tahun lagi.  Meski masih dalam proses pembangunan, namun rumah baru Sandra Dewi dan Harvey Moesi telah terlihat mewah. Keduanya sendiri kini tengah tinggal di sebuah apartemen mewah yang memiliki beberapa lantai serta kolam renang pribadi.  Kini, Harvey Moeis sendiri tengah tersandung kasus dugaan korupsi dan telah dijadikan sebagai tersangka. Hal ini pun membuat banyak netizen juga bertanya-tanya mengenai kelanjutan proses pembangunan rumah barunya.  Dirangkum Liputan6.com dari akun Instagram @sandradewi88, berikut ini beberapa potret proses pembangunan dan pemberkatan rumah baru Sandra Dewi dan Harvey Moeis, Jumat (29/3/2024)."
5562048,"Ketika Semua Orang Panik tapi 3 Pasang Mata Ini Ceria di Hari Kiamat, Kata Ustadz Das'ad Latif",2024-03-29 10:30:10,https://www.liputan6.com/islami/read/5562048/ketika-semua-orang-panik-tapi-3-pasang-mata-ini-ceria-di-hari-kiamat-kata-ustadz-dasad-latif,Islami,Muhamad Husni Tamami,"Gambaran peristiwa hari kiamat telah Allah SWT sebutkan dalam beberapa surah di Al-Qur'an. Pendakwah kondang Ustadz Das'ad Latif menerangkan tentang satu surah yang menggambarkan kondisi manusia di hari kiamat, yakni Al-Ghasyiyah ayat 1-16.","Hari kiamat adalah suatu keniscayaan. Janji Allah SWT tentang hari kiamat tak perlu diragukan lagi. Sebagai muslim wajib mengimani bahwa hari kiamat atau yaumul qiyamah itu akan tiba.  Hari kiamat adalah hari berakhirnya kehidupan manusia di dunia. Pada hari tersebut alam semesta beserta isinya hancur dan seluruh umat manusia akan memasuki fase pertanggungjawaban perbuatannya di dunia.  Gambaran peristiwa hari kiamat telah Allah SWT sebutkan dalam beberapa surah di Al-Qur'an. Pendakwah kondang Ustadz Das'ad Latif menerangkan tentang satu surah yang menggambarkan kondisi manusia di hari kiamat, yakni Al-Ghasyiyah ayat 1-16.     ""Dalam surah tersebut digambarkan bahwa tidak semua wajah ketakutan. Ada wajah-wajah yang pada hari pengadilan itu cerah ceria. Sementara orang-orang yang ada di sekelilingnya berwajah ketakutan dan kepanikan,"" kata Ustadz Das'ad Latif dikutip dari YouTube Berkat Shalawat, Kamis (28/3/2024).  Siapakah mereka yang memiliki wajah ceria di hari kiamat? Simak berikut penjelasan Ustadz Das'ad Latif."
5562322,Potret Annisa Pohan Padankan Batik dengan Aksesori Rilisan Rumah Mode Mewah Seharga Rp52 Juta Saat Hadiri Fashion Show UMKM,2024-03-29 16:00:00,https://www.liputan6.com/lifestyle/read/5562322/potret-annisa-pohan-padankan-batik-dengan-aksesori-rilisan-rumah-mode-mewah-seharga-rp52-juta-saat-hadiri-fashion-show-umkm,Lifestyle,Asnida Riani,Ini bukan kali pertama Annisa Pohan memadankan busana bernuansa tradisional dengan aksesori mewah rilisan rumah mode dunia.,"Annisa Pohan jadi salah satu figur publik yang rajin berbagi ragam kegiatannya secara online. Yang terbaru, istri Agus Harimurti Yudhoyono (AHY) ini kedapatan menyambangi acara fashion showyang memperlihatkan ragam busana kreasi UMKM.  Di unggahan Instagram-nya, Kamis, 28 Maret 2024, menantu SBY ini menulis, ""(26/3) saya menghadiri undangan dari Ketua Umum Jalasenastri, Ibu Fera Muhammad Ali, pada kegiatan Fashion show Jala Craft di kantor PP Jalasenastri. Acara yang berjalan meriah ini dihadiri oleh ibu Nanny Hadi Tjahjanto, Ibu Hetty Andika Perkasa, Ketum Dharma Pertiwi, dan tamu undangan lain.""  Di kesempatan itu, ibu anak satu ini tampil menawan dengan gaun batik panjang biru berdetail lengan balon nan apik. Fesyen sarat wastra ini dipadukan Annisa dengan aksesori mewah rilisan merek internasional. Salah satunya adalah heelsrilisan Bottega Veneta dalam seri Brown Leather Heels Pumps.  Menurut laman Tinkerlust, dikutip Jumat (29/3/2024), deskripsi alas kaki tersebut berbunyi, ""Kulitnya halus dan lembut, sangat kokoh dan nyaman dipakai."" Desain tanpa aksen mencolok membuatnya cocok dipakai ke berbagai kondisi, sementara warna netralnya membuat Annisa lebih leluasa memilih busana padanannya.   Sepatu hak tinggi ini dibanderol sekitar Rp8,3 juta. Berpadu selaras dengan itu adalah tas selempang Hourglass XS Croc Embossed Bag dari Balenciaga. Merujuk situs web merek tersebut, rangkaian Hourglass disebut sebagai interpretasi siluet khas dari arsip Balenciaga, pinggang Basque.  ""Struktur tas juga bergantung pada ruang negatif: alas melengkung yang ditandai dengan huruf B yang menggantung,"" pihaknya menambahkan. Item seharga sekitar Rp44 juta ini tidak hanya bisa dibawa dengan ditenteng, namun juga disampirkan sebagai tas selempang karena dilengkapi tali panjang yang bisa dipasang maupun disesuaikan penggunanya."
5562156,"Nafsu Ingin Milik Bintang Juventus, Manchester United Tawarkan Barter Pemain",2024-03-29 9:00:50,https://www.liputan6.com/bola/read/5562156/nafsu-ingin-milik-bintang-juventus-manchester-united-tawarkan-barter-pemain,Bola,Thomas,Manchester United siap memberikan satu pemainnya agar harga pemain Juventus bisa diturunkan.,"Manchester United serius mengejar pemain belakang Juventus Gleison Bremer. Paket menarik siap ditawarkan Setan Merah kepada Juventus untuk memuluskan jalan mendapatkan jasa pemain asal Brasil tersebut di bursa transfer musim panas 2024.  Bremer dibidik MU untuk menambal lubang di lini belakang. Pertahanan Setan Merah sangat keropos musim ini sehingga mereka sudah tersingkir dari kompetisi Eropa dan terpuruk di posisi enam klasemen Liga Inggris.  Dari lima bek tengah yang dimiliki MU saat ini, cuma Lisandro Martinez yang bakal aman musim depan. Harry Maguire, Raphael Varane, Jonny Evans dan Victor Lindelof terancam dibuang akhir musim nanti.  Setelah dikaitkan dengan beberapa nama bek tengah, MU pada penghujung Maret 2024 mulai santer diberitakan menginginkan Bremer. Setan Merah terkesan dengan kemampuan bertahan Bremer yang sudah menonjol sejak masih membela Torino.  MU diklaim Calciomercato sudah membuka kontak awal dengan pihak Bremer. Mereka masih sebatas memberitahukan ketertarikan kepada Bremer. MU juga menyusun paket menarik agar Juventus mau melepas Bremer.  Harga Gleison Bremer masih cukup mahal untuk kondisi keuangan MU saat ini karena baru memperpanjang kontraknya. Klausul pelepasan Bremer kabarnya mencapai 51 sampai 60 juta poundsterling."
5561844,Alasan Kate Middleton Tak Beritahu Jenis Kanker yang Dideritanya,2024-03-29 3:01:49,https://www.liputan6.com/lifestyle/read/5561844/alasan-kate-middleton-tak-beritahu-jenis-kanker-yang-dideritanya,Lifestyle,Rusmia Nely,"Kate Middleton mengumumkan penyakit kanker yang dideritanya ke publik. Namun, sang Putri tidak memberitahu jenis kanker apa yang dimilikinya.","Setelah hilang dari peredaran beberapa waktu lalu, Kate Middleton muncul di publik membawa pengumuman mengejutkan. Perempuan 42 tahun tersebut mengonfirmasi bahwa ia didiagnosis kanker dan telah memulai kemoterapi preventif untuk mengobati kondisinya.  Dikutip dari People, Kamis, 28 Maret 2024, dalam video yang diunggah oleh akun sosial media resmi Prince and Princess of Wales, Kate mengungkapkan terima kasih kepada masyarakat atas dukungan mereka selama masa pemulihannya dari operasi perut, Januari 2024 . Istri Pangeran William tersebut menjelaskan kondisi yang terjadi beberapa minggu setelah operasinya.  Ia mengatakan, ""Pada bulan Januari, saya menjalani operasi perut besar di London dan pada saat itu, kondisi saya diperkirakan bukan kanker. Operasi tersebut berhasil. Namun, tes setelahnya operasi menemukan adanya kanker.""  Kate juga mengatakan bahwa ia dan keluarga sama terkejutnya soal diagnosis penyakit berat tersebut. ""Tentu saja ini sangat mengejutkan, dan William serta saya telah melakukan segala yang kami bisa untuk memproses dan menanganinya.""  Namun, Putri Wales itu tidak menjelaskan jenis kanker apa yang dideritanya. Juru bicara Istana Kensington menyatakan pada saat pengumuman bahwa mereka tidak akan memberitahukan hasil diagnosis lengkap karena alasan privasi.  ""Kami tidak akan membagikan informasi medis pribadi apa pun lebih lanjut. Sang putri berhak atas privasi medis, sama seperti kita semua."" Di sisi lain, Raja Charles III yang dikonfirmasi menderita penyakit yang sama pada 5 Februari 2024 juga tidak mengungkapkan jenis kanker apa yang dimilikinya."
5562068,"Kemunculannya Jadi Pertanda Kiamat, Ternyata Ini Tujuan Dajjal Datang ke Bumi Sebenarnya",2024-03-29 7:30:14,https://www.liputan6.com/islami/read/5562068/kemunculannya-jadi-pertanda-kiamat-ternyata-ini-tujuan-dajjal-datang-ke-bumi-sebenarnya,Islami,Putry Damayanty,Dajjal akan muncul di akhir zaman untuk menebar fitnah. Ternyata inilah tujuan sebenarnya datang ke muka bumi.,"Sosok Dajjal kerap kali dikaitkan dengan peristiwa hari kiamat. Kemunculan Dajjal disebut sebagai salah satu pertanda datangnya hari kehancuran itu.  Dalam sebuah hadis riwayat Ahmad, Rasulullah SAW pun sudah memberikan peringatan,  ""Segeralah beramal baik sebelum terjadi enam tanda kiamat, yaitu matahari terbit dari arah ia terbenam (barat), Dajjal, asap tebal, hewan melata yang dapat berbicara (dabbah), petaka (kematian spesifik) perorangan, dan petaka umum (kiamat besar)."" (HR. Ahmad)     Dajjal yang menjadi salah satu tanda kiamat disebut sebagai makhluk sakti. Namun, kesaktiannya itu justru digunakan untuk berbuat buruk dengan berdusta dan menipu banyak orang.  Lantas, apa sebenarnya tujuan Dajjal di muka bumi ini? Berikut penjelasannya dirangkum dari laman dream.co.id."
5560756,"Tak Kalah Seru, Ini 6 Drakor Horor-Thriller Mirip All of Us Are Dead",2024-03-27 18:03:02,https://www.liputan6.com/citizen6/read/5560756/tak-kalah-seru-ini-6-drakor-horor-thriller-mirip-all-of-us-are-dead,Citizen6,Yulia Lisnawati,"Saat para penggemar sangat menantikan season kedua, berikut beberapa drakor zombie seperti All of Us Are Dead yang wajib ditonton.","All of Us Are Dead menjadi salah satu drama Korea (drakor) zombie yang disukai banyak penggemar. Ini menceritakan kisah sebuah sekolah menengah di mana virus zombie menyebar dan para siswa terkunci di dalamnya.   Mereka berjuang untuk bertahan hidup atau berubah menjadi zombie. Saat para penggemar sangat menantikan season kedua, berikut beberapa drakor horor-thriller seperti All of Us Are Dead yang wajib ditonton, seperti melansir dari Pinkvilla, Rabu (27/3/2024).   1. Kingdom  Season pertama drakor horor ini dirilis pada tahun 2019. Kingdom bahkan menjadi sorotan internasional setelah dirilis.   Kengerian bersejarah ini berlatarkan masa dinasti Joseon dan menceritakan kisah Putra Mahkota yang melakukan perjalanan dengan pengawalnya untuk mencari dokter untuk ayahnya yang sakit. Drama kiamat zombie ini dibintangi Ju Hi Hoon, Ryu Seung Ryoung, Bae Doo Na dan Kim Sung Gyu.  2. Happiness  Dibintangi oleh Park Hyung Shin dan Han Hyo Joo, Happiness berkisah tentang wabah virus yang mengubah manusia menjadi monster. Apartemen ini tertutup dari dunia luar dan penghuninya harus berjuang untuk bertahan hidup.  3. Squid Game  Serial drama Korea yang dirilis pada September 2021 ini diangkat dari gim survival yang disutradari oleh Lee Jung Jae, Park Hae Soo, Jung Ho Yeon dan Anupan Tripathi. Squid Game season 2 telah dikonfirmasi oleh Netflix yang diperkirakan akan rilis pada akhir tahun 2024."
5562457,"Sopir Taksi Online Pemeras Penumpang Wanita Ditangkap, Keluarga Menangis Histeris",2024-03-29 17:32:02,https://www.liputan6.com/news/read/5562457/sopir-taksi-online-pemeras-penumpang-wanita-ditangkap-keluarga-menangis-histeris,News,Tim News,"Kasat reskrim Polres Metro Jakarta Barat Akbp Andri Kurniawan mengatakan kalau pihaknya sampai saat ini masih melakukan pemeriksaan terhadap M. Setelah berhasil ditangkap di rumah kontrakannya kawasan Cempaka Putih, Jakarta Pusat.","Momen dramatis terjadi saat keluarga dari tersangka M (30) sopir taksi online yang memeras penumpang wanita digelandang polisi. Setelah resmi ditetapkan sebagai tersangka atas kasus dugaan pemerasan terhadap penumpang  Kejadian itu terjadi saat M yang hendak dibawa ke kantor Polres Metro Jakarta Barat, nampak sejumlah anggota keluarga dan ibunya yang menangis histeris ketika melepas M anaknya.  ""Anakku, anaku, maaf mas aku gak kuat,"" kata si ibu ketika melihat M yang dibawa masuk polisi, Jumat (29/3/2024).  Kejadian itu berlangsung singkat, sang ibu dan wanita serta satu anak laki-laki yang merupakan keluarga sempat memeluk M dengan penuh haru, lalu melepaskannya untuk dibawa petugas.  Sementara, Kasat reskrim Polres Metro Jakarta Barat Akbp Andri Kurniawan mengatakan kalau pihaknya sampai saat ini masih melakukan pemeriksaan terhadap M. Setelah berhasil ditangkap di rumah kontrakannya kawasan Cempaka Putih, Jakarta Pusat.  ""Iya masih dilakukan pendalaman, masih dilakukan pemeriksaan. (Saat penangkapan) Nggak sempat (ada perlawanan),"" ujar Andri saat dikonfirmasi.  Sedangkan untuk motif, lanjut Andri, masih dilakukan pendalaman. Dengan barang bukti sebuah mobil yang dipakainya untuk taksi online telah diamankan oleh penyidik.  ""Belum pasti kendaraannya (milik M), masih pendalaman,"" singkatnya."
5562316,7 Sumber Kekayaan Harvey Moeis dan Sandra Dewi yang Kini Terseret Kasus Korupsi,2024-03-29 14:45:09,https://www.liputan6.com/hot/read/5562316/7-sumber-kekayaan-harvey-moeis-dan-sandra-dewi-yang-kini-terseret-kasus-korupsi,Hot,Novita Ayuningtyas,Pihak kejaksaan akan lakukan penyitaan dan penggeledahan di kediaman Harvey Moeis dan Sandra Dewi.,"Kabar penangkapan Harvey Moeis, suami Sandra Dewi menjadi sorotan netizen. Harvey Moeis juga ditetapkan sebagai tersangka oleh Kejaksaan Agung atas dugaan kasus korupsi.  Harvey Moeis sendiri ditetapkan sebagai tersangka dalam kasus korupsi tata niaga komoditas timah wilayah Izin Usaha Pertambangan (IUP) PT Timah Tbk sejak 2015-2022. Bahkan karena hal tersebut diduga telah mengakibatkan kerugian negara sebanyak Rp 271 triliun.     Direktur Penyidikan Jaksa Agung Muda Tindak Pidana Khusus Kejaksaan Agung Republik Indonesia, Kuntadi juga mengungkapkan jika akan melakukan penggeledahan bahkan penyitaan yang nantinya dilakukan oleh penyidik di kediaman Harvey Moeis dan Sandra Dewi. Sebelumnya, Harvey Moeis dan Sandra Dewi dikenal sebagai pasangan harmonis dan memiliki kekayaan yang berlimpah.  Bahkan, meski tak terlalu aktif di dunia entertainment, Sandra Dewi juga memiliki bisnis. Terlebih, sumber kekayaan keluarga selebriti ini juga cukup beragam.  Dirangkum Liputan6.com dari berbagai sumber, berikut ini beberapa sumber kekayaan Harvey Moeis dan Sandra Dewi yang tengah jadi sorotan karena dugaan kasus korupsi, Jumat (29/3/2024)."
5561552,"THR Cair, Ini 7 Rekomendasi HP Rp 1 Jutaan Terbaik Buat Temani Lebaran",2024-03-29 18:00:28,https://www.liputan6.com/tekno/read/5561552/thr-cair-ini-7-rekomendasi-hp-rp-1-jutaan-terbaik-buat-temani-lebaran,Tekno,Robinsyah Aliwafa Zain,"Tekno Liputan6.com akan berikan 7 rekomendasi HP sejutaan terbaik untuk temani aktivitas libur lebaran kamu, simak selengkapnya.","Menjelang Hari Raya Idul Fitri, banyak orang mendapatkan Tunjangan Hari Raya (THR) sebelum libur panjang.  Beberapa orang menggunakan THR untuk membeli kebutuhan untuk hari raya, seperti baju lebaran, kue hari raya, dan lain sebagainya.  Namun, tak sedikit orang yang menggunakan tunjangan untuk membeli smartphone untuk menemani kegiatan Hari Raya.  Tekno Liputan6.com akan berikan 7 rekomendasi HP Rp 1 jutaan terbaik untuk temani aktivitas libur lebaran kamu, simak selengkapnya."
5562264,Bea Cukai Hapus Utas Aturan Barang Bawaan Penumpang Internasional Setelah Banjir Kritik,2024-03-29 13:00:00,https://www.liputan6.com/lifestyle/read/5562264/bea-cukai-hapus-utas-aturan-barang-bawaan-penumpang-internasional-setelah-banjir-kritik,Lifestyle,Asnida Riani,"Utas terkait aturan barang bawaan penumpang internasional di akun X, dulunya Twitter, Bea Cukai telah jadi medium berbagai kritik menyeruak. Sebelum menghilang, warganet sudah lebih dulu menyoroti batasan jumlah popok dan pembalut.","Sudah beberapa waktu sejak aturan pembatasan barang impor yang akhirnya memengaruhi isi bagasi penumpang internasional banjir kritik publik. Utas terkait ketentuan tersebut di akun X, dulunya Twitter, Bea Cukai telah jadi medium berbagai pendapat menyeruak.  Utas itu menghilang setidaknya sejak Kamis pagi, menurut pantauan Tim Lifestyle Liputan6.com. Serangkaian tweet mengelaborasi aturan tersebut semula dibagikan akun tersebut pada 18 Maret 2024. Sebelum akhirnya dihapus, ada poin lain dari penjelasan itu yang jadi sorotan awal pekan ini.  Warganet X sempat berbondong menggarisbawahi aturan batasan jumlah pembalut dan popok dengan membalas salah satu cuitan di utas akun Bea Cukai yang dibagikan pada 18 Maret 2024. Komplain ini diarahkan pada keterangan, ""Barang tekstil jadi yang dibatasi maksimal lima potong per orang.""  Di pemberitahuan lanjutan, barang tekstil jadi yang dimaksud, termasuk selimut, seprai, taplak meja, handuk toilet, kain lap dapur, tirai/gorden, kelambu, kantong/karung, tote bag, terpal, tenda, serta pampers/pembalut/sanitary towel. Mendapati itu, warganet tidak segan menyemprot akun Bea Cukai.  ""Bayangin cycle menstruation lu lagi deras-derasnya dan lu berada di dalam penerbangan 10 jam tapi becuk cuma bolehin lu bawa pembalut ga lebih dari 5 biji. Itu kalo darahnya mbrebes gimane? Ketauan bgt yang buat PerMen bukan seorang perempuan,"" kata seorang pengguna.  Warganet lain berkomentar, ""Gimana kalo lagi haid  pembalut maksimal 5??? Gw di atas pesawat bs ganti 2-3x (long flight) sebelum take off bs 1x. Itu aja dah 4. Gimana tuh sisa satu doang. Kalo beli 1 pack baru sebelum terbang isi 12, kudu dibuang setengah lusin. Ini yang bikin aturan kepalanya gw obok-obok sini."""
5562371,"VIDEO: Viral Polisi Bagi-Bagi Takjil Tapi Tidak Ada yang Lewat, Warganet: Takut Dirazia",2024-03-29 16:30:00,https://www.liputan6.com/hot/read/5562371/video-viral-polisi-bagi-bagi-takjil-tapi-tidak-ada-yang-lewat-warganet-takut-dirazia,Hot,Dimas Satria Putra,"Momen bulan Ramadhan kerap kali diwarnai dengan aksi bagi-bagi takjil di jalanan. Seperti yang baru-baru ini dilakukan Satlantas Polres Bau-Bau, Sulawesi Tenggara. Namun bukannya menyita antusiasme, para pengendara malah tidak ada yang lewat.","Momen bulan Ramadhan kerap kali diwarnai dengan aksi bagi-bagi takjil di jalanan. Seperti yang baru-baru ini dilakukan Satlantas Polres Bau-Bau, Sulawesi Tenggara.   Namun bukannya menyita antusiasme, para pengendara malah tidak ada yang lewat."
5562159,Kubu Prabowo-Gibran Keberatan Jika MK Panggil 4 Menteri Jokowi,2024-03-29 8:30:05,https://www.liputan6.com/pemilu/read/5562159/kubu-prabowo-gibran-keberatan-jika-mk-panggil-4-menteri-jokowi,Pemilu,Muhammad Radityo Priyasmoro,"Tim Pembela Prabowo-Gibran di Sidang Sengketa Pilpres 2024 keberatan, jika hakim konstitusi hendak memanggil empat menteri dari kabinet Jokowi untuk bersaksi dalam sengketa hasil pemilihan umum (PHPU).","Tim Pembela Prabowo Subianto-Gibran Rakabuming Raka di Sidang Sengketa Pilpres 2024 keberatan, jika hakim konstitusi hendak memanggil empat menteri dari kabinet Jokowi untuk bersaksi dalam sengketa hasil pemilihan umum (PHPU).  Menurut Wakil Ketua Tim Pembela Prabowo-Gibran, Otto Hasibuan, perkara sengketa Pilpres berbeda jenis dengan pengujian Undang-Undang yang umumnya dilakukan Mahkamah Konstitusi (MK).  ""Sehubungan dengan permohonan untuk memanggil dari pihak menteri, kami hanya mohon dipertimbangkan, mengingat perkara ini bukan perkara pengajuan norma, tapi suatu sengketa dimana barang siapa yang membuktikan haknya maka pembuktian pada pemohon, maka mungkin sebaiknya itu (hakim memanggil menteri) tidak diperlukan,"" kata Otto di ruang sidang Gedung MK, Jakarta, Kamis 28 Maret 2024, malam.  Otto juga berpendapat, apakah ada relevansi empat menteri dari kabinet Jokowi untuk dihadirkan. Mendengar hal itu, Hakim Ketua Konstitusi Suhartoyo berjanji mempertimbangkan saran keberatan dari kubu Prabowo-Gibran tersebut.  ""Perlu juga dipertimbangkan relevansi daripada kehadiran menteri tersebut dari perkara ini, namun nanti akan diserahkan kepada keputusan Yang Mulia,"" tambah Otto.  ""Baik, itu nanti yang akan kami pertimbangkan,"" jawab Suhartoyo.  Sebelumnya, Menteri Keuangan (Menkeu) Sri Mulyani enggan menanggapi terkait Tim Hukum Nasional (THN) Anies-Muhaimin (AMIN) yang meminta dirinya hadir sebagai saksi dalam sidang Perselisihan Hasil Pemilihan Umum (PHPU) 2024 di Mahkamah Konstitusi (MK).  Saat ditanya awak media terkait tanggapan permintaan itu, Sri Mulyani hanya tersenyum. Begitu pula saat ditanya terkait apakah dirinya sudah mendengar kabar tersebut atau belum Sri Mulyani hanya menggeleng sekali dan dia tetap terdiam hingga memasuki mobilnya yang berwarna hitam."
5561930,"Momen Sandra Dewi Ogah Bahas Harta Suami di Depan Boy William Viral Lagi, Netizen Kaitkan dengan Kasus Harvey Moeis",2024-03-29 8:00:00,https://www.liputan6.com/showbiz/read/5561930/momen-sandra-dewi-ogah-bahas-harta-suami-di-depan-boy-william-viral-lagi-netizen-kaitkan-dengan-kasus-harvey-moeis,ShowBiz,Ruly Riantrisnanto,Sikap Sandra Dewi kala itu dianggap rendah hati oleh Boy William lantaran ia enggan membahas sumber kekayaan suaminya.,"Sandra Dewi sedang berhadapan dengan kasus korupsi yang menimpa suaminya, Harvey Moeis. Sandra Dewi belum memberi tanggapan resmi setelah sang suami jadi tersangka dan ditahan, seperti disampaikan Direktur Penyidikan Jampidsus Kejagung RI, Kuntadi, Rabu (27/3/2024).  Meski masih bungkam, sejumlah warganet mencari-cari jejak digital pernyataan Sandra Dewi beberapa waktu lalu. Salah satunya yang viral lagi adalah perbincangan Sandra Dewi dengan Boy William.  Dalam rekaman perbincangan tersebut, Boy William melempar pujian terhadap Sandra Dewi. Sikap Sandra Dewi kala itu dianggap rendah hati lantaran enggan membahas sumber kekayaan suaminya. Sang aktris merasa harta suami bukanlah miliknya.  Boy William membeberkan sikap Sandra Dewi itu di depan kamera. Ia mengaku bahwa sebelum perbincangan dimulai, Sandra Dewi menolak untuk membahas seputar harta maupun kekayaan suami."
5562311,Respons Sandiaga soal Kubu AMIN Minta Menteri Hadir di Sidang Sengketa Pilpres 2024,2024-03-29 13:45:15,https://www.liputan6.com/pemilu/read/5562311/respons-sandiaga-soal-kubu-amin-minta-menteri-hadir-di-sidang-sengketa-pilpres-2024,Pemilu,Tim News,Menteri Pariwisata dan Ekonomi Kreatif Sandiaga Uno merespons soal permintaan tim hukum nasional (THN) Anies Baswedan-Muhaimin Iskandar agar sejumlah menteri kabinet Indonesia Maju untuk hadir dalam sidang sengketa pilpres 2024.,"Menteri Pariwisata dan Ekonomi Kreatif Sandiaga Uno merespons soal permintaan tim hukum nasional (THN) Anies Baswedan-Muhaimin Iskandar agar sejumlah menteri kabinet Indonesia Maju untuk hadir dalam sidang sengketa pilpres 2024.  Permintaan tersebut, lantara para menteri Presiden Joko Widodo (Jokowi) itu diduga menyalahgunakan program bantuan sosial dalam kampanye di Pilpres 2024.  ""Saya belum dapat brief,"" kata Sandiaga Uno, kepada wartawan di Kompleks Istana Kepresidenan, Jakarta, dikutip Jumat (29/3/2024).  Kendati demikian, pihaknya menghargai atas permintaan tersebut. Terlebih, hal itu bermaksud untuk membenahi demokrasi. Namun, dia menekankan agar segala proses harus dijalankan sesuai dengan koridor hukum.  ""Kita berikan jalan, tapi semuanya harus sesuai dengan koridor hukum. menteri ini kan pembantu presiden dan tugas kita, porsi kita adalah per sektor dan semuanya juga ada aturan yang mengacu kepada tugas fungsi dan pembantu presiden,"" imbuh dia.  Sebelumnya, Tim Hukum Anies-Muhaimim mengaku telah meminta MK untuk menghadirkan Menteri Sosial Tri Rismaharini dan Menteri Keuangan Sri Mulyani sebagai saksi dalam sidang sengketa Pilpres 2024.  Terpisah, anggota tim hukum AMIN Sugito Atmo Prawiro mengatakan Menkeu dan Mensos perlu dihadirkan untuk digali keterangannya soal bantuan sosial.  Sugito menyebut Risma akan dimintai keterangan mengenai tahu atau tidaknya ihwal frekuensi pemberian bansos yang jadi sering dilakukan pemerintah jelang pemungutan suara Pilpres 2024."
5562413,Ini Tampang Sopir Taksi Online yang Peras Penumpang Wanita Rp100 juta,2024-03-29 16:40:50,https://www.liputan6.com/news/read/5562413/ini-tampang-sopir-taksi-online-yang-peras-penumpang-wanita-rp100-juta,News,Tim News,"Kasat reskrim Polres Metro Jakarta Barat Akbp Andri Kurniawan mengatakan, M ditangkap setelah korban membuat laporan ke Polda Metro Jaya selanjutnya dilimpahkan ke Polres Metro Jakarta Barat.","M (30) seorang sopir taksi online terpaksa harus ditangkap jajaran Polres Metro Jakarta Barat. Atas aksi dugaan pemerasan dengan pengancaman terhadap korban seorang perempuan, Cindy Aulia, Kamis (28/3).  Kasat reskrim Polres Metro Jakarta Barat Akbp Andri Kurniawan mengatakan, M ditangkap setelah korban membuat laporan ke Polda Metro Jaya selanjutnya dilimpahkan ke Polres Metro Jakarta Barat yang dalam waktu kurang 24 jam berhasil meringkus pelaku di area Cempaka Putih Jakarta Pusat  ""Dimana Pelaku berinisial M memang diduga melakukan pemerasan terhadap korban, dimana korban dijemput dititik jemput di Mall Neo Soho dan hendak akan pulang ke tempat tinggalnya dipuri Mansion,"" ujar Kasat Reskrim Polres Metro Jakarta Barat AKBP Andri Kurniawan, Jumat (29/3).  Andri menyampaikan dari keterangan pelaku, dia telah mengakui memang benar melakukan pemerasan terhadap korban. Meskipun dalam aksinya uang yang diminta belum diserahkan oleh korban.  ""Saat ini kami masih melakukan proses pemeriksaan terhadap pelaku dan akan kami beberkan secara detail dalam waktu dekat ,"" terang Andri."
